maturity,theta,forward,time_derivative,phase_generator,residual
0.614444444444,-0.0529041782674,-0.00264767952885,5.9381626436e-05,5.93816372779e-05,-1.08419450989e-11
0.614444444444,-0.0428860458105,-0.00214561786788,6.85287753117e-05,6.85287890846e-05,-1.37729267552e-11
0.614444444444,-0.0328679133536,-0.00164398771014,7.88681414642e-05,7.88681488295e-05,-7.36521852892e-12
0.614444444444,-0.0228497808966,-0.0011426879223,9.05217402539e-05,9.05217509279e-05,-1.06740312932e-11
0.614444444444,-0.0128316484397,-0.000641617636745,0.000103619330413,0.000103619340609,-1.01955688494e-11
0.614444444444,-0.00281351598282,-0.000140676170333,0.000118298238646,0.000118298253787,-1.51405196838e-11
0.614444444444,0.00720461647409,0.000360237056607,0.000134703063059,0.000134703063773,-7.14184841908e-13
0.614444444444,0.017222748931,0.000861222601068,0.000152985240259,0.000152985256147,-1.58879760205e-11
0.614444444444,0.0272408813879,0.00136238107812,0.000173302460775,0.00017330246728,-6.50527290998e-12
0.614444444444,0.0372590138448,0.00186381324178,0.000195817918544,0.000195817932629,-1.40849925039e-11
0.614444444444,0.0472771463017,0.00236562006609,0.000220699378583,0.000220699392626,-1.40431991123e-11
0.614444444444,0.0572952787587,0.00286790282662,0.000248118049622,0.00024811806309,-1.3468194279e-11
0.614444444444,0.0673134112156,0.00337076318243,0.000278247247786,0.000278247272936,-2.51501627141e-11
0.614444444444,0.0773315436725,0.0038743032587,0.00031126083928,0.000311260854329,-1.50497512673e-11
0.614444444444,0.0873496761294,0.00437862573024,0.00034733145218,0.000347331477285,-2.51043662312e-11
0.614444444444,0.0973678085863,0.00488383390582,0.000386628449026,0.000386628473747,-2.47213300178e-11
0.614444444444,0.107385941043,0.0053900318137,0.000429315654959,0.000429315675626,-2.06671212804e-11
0.614444444444,0.1174040735,0.00589732428833,0.000475548839582,0.00047554887201,-3.24282558271e-11
0.614444444444,0.127422205957,0.00640581705854,0.000525472954038,0.000525472977966,-2.39279965199e-11
0.614444444444,0.137440338414,0.00691561683719,0.000579219130426,0.000579219157436,-2.70099426766e-11
0.614444444444,0.147458470871,0.00742683141263,0.000636901454241,0.000636901475875,-2.16334350607e-11
0.614444444444,0.157476603328,0.00793956974201,0.000698613527924,0.000698613560959,-3.30354116458e-11
0.614444444444,0.167494735785,0.0084539420467,0.00076442484895,0.000764424875335,-2.63850838964e-11
0.614444444444,0.177512868242,0.0089700599099,0.000834377032726,0.000834377062326,-2.95996798036e-11
0.614444444444,0.187531000699,0.0094880363768,0.000908479919313,0.000908479946948,-2.76340759086e-11
0.614444444444,0.197549133155,0.0100079860572,0.000986707609592,0.000986707643514,-3.39220433427e-11
0.614444444444,0.207567265612,0.0105300252314,0.00106899448581,0.00106899451571,-2.9905511444e-11
0.614444444444,0.217585398069,0.0110542719582,0.0011552312793,0.0011552313139,-3.45983536959e-11
0.614444444444,0.227603530526,0.0115808461875,0.00124526125805,0.00124526129001,-3.19599700437e-11
0.614444444444,0.237621662983,0.0121098698755,0.00133887661393,0.00133887664821,-3.42782976483e-11
0.614444444444,0.24763979544,0.0126414671037,0.00143581513928,0.00143581516716,-2.78772647327e-11
0.614444444444,0.257657927897,0.0131757642024,0.00153575728886,0.00153575731584,-2.69803255258e-11
0.614444444444,0.267676060354,0.0137128898779,0.00163832373109,0.00163832375921,-2.8112994788e-11
0.614444444444,0.277694192811,0.0142529753449,0.00174307349782,0.00174307352264,-2.48252815874e-11
0.614444444444,0.287712325268,0.0147961544633,0.00184950284557,0.00184950287624,-3.06695005763e-11
0.614444444444,0.297730457725,0.0153425638804,0.00195704494409,0.00195704496565,-2.15612575537e-11
0.614444444444,0.307748590181,0.0158923431784,0.00206507050681,0.00206507053313,-2.63206275351e-11
0.614444444444,0.317766722638,0.0164456350284,0.00217288947606,0.00217288949478,-1.87144601031e-11
0.614444444444,0.327784855095,0.0170025853497,0.00227975386777,0.0022797538823,-1.45362658542e-11
0.614444444444,0.337802987552,0.0175633434769,0.00238486187226,0.00238486188365,-1.13976324038e-11
0.614444444444,0.347821120009,0.0181280623329,0.00248736329255,0.00248736329737,-4.82928844484e-12
0.614444444444,0.357839252466,0.0186968986103,0.00258636638356,0.00258636638458,-1.01830046131e-12
0.614444444444,0.367857384923,0.0192700129608,0.00268094613266,0.00268094612883,3.82911671121e-12
0.614444444444,0.37787551738,0.0198475701924,0.00277015399424,0.00277015398228,1.1962277089e-11
0.614444444444,0.387893649837,0.0204297394763,0.00285302905816,0.00285302904921,8.94896266465e-12
0.614444444444,0.397911782294,0.0210166945635,0.00292861059525,0.00292861057181,2.34415885141e-11
0.614444444444,0.407929914751,0.0216086140109,0.00299595188075,0.00299595185019,3.05594920029e-11
0.614444444444,0.417948047208,0.0222056814195,0.00305413515182,0.00305413512316,2.86641487456e-11
0.614444444444,0.427966179664,0.022808085683,0.00310228750654,0.0031022874737,3.28411399637e-11
0.614444444444,0.437984312121,0.0234160212496,0.00313959750154,0.00313959746391,3.76224979989e-11
0.614444444444,0.448002444578,0.0240296883965,0.00316533215543,0.00316533211712,3.83125289306e-11
0.614444444444,0.458020577035,0.0246492935189,0.00317885401387,0.00317885396911,4.47628756978e-11
0.614444444444,0.468038709492,0.0252750494334,0.00317963788712,0.00317963783206,5.50579143908e-11
0.614444444444,0.478056841949,0.0259071756975,0.0031672868285,0.00316728677424,5.42674802664e-11
0.614444444444,0.488074974406,0.0265458989466,0.00314154688912,0.00314154683754,5.15817709726e-11
0.614444444444,0.498093106863,0.0271914532482,0.00310232015969,0.00310232010911,5.05792395813e-11
0.614444444444,0.50811123932,0.0278440804762,0.00304967560151,0.00304967553445,6.70682975303e-11
0.614444444444,0.518129371777,0.0285040307055,0.00298385717166,0.00298385710407,6.75922798635e-11
0.614444444444,0.528147504234,0.0291715626291,0.00290528877206,0.00290528871132,6.07407566085e-11
0.614444444444,0.53816563669,0.0298469439978,0.0028145755942,0.00281457552072,7.34836566596e-11
0.614444444444,0.548183769147,0.0305304520865,0.00271250149571,0.00271250144994,4.5767452328e-11
0.614444444444,0.558201901604,0.0312223741863,0.00260002213292,0.00260002206443,6.84914759456e-11
0.614444444444,0.568220034061,0.0319230081263,0.00247825368112,0.00247825362852,5.2603149267e-11
0.614444444444,0.578238166518,0.0326326628259,0.00234845710628,0.00234845705512,5.11627381086e-11
0.614444444444,0.588256298975,0.0333516588807,0.00221201809807,0.00221201805477,4.32952285134e-11
0.614444444444,0.598274431432,0.0340803291834,0.00207042293893,0.0020704228989,4.00226908906e-11
0.614444444444,0.608292563889,0.034819019584,0.00192523075516,0.00192523074406,1.11086792976e-11
0.614444444444,0.618310696346,0.0355680895896,0.00177804276805,0.0017780427578,1.02501997775e-11
0.614444444444,0.628328828803,0.0363279131098,0.00163046933212,0.00163046932571,6.40707539107e-12
0.614444444444,0.63834696126,0.0370988792486,0.00148409569911,0.00148409568868,1.04275036956e-11
0.614444444444,0.648365093716,0.0378813931477,0.0013404475693,0.00134044756509,4.20723612199e-12
0.614444444444,0.658383226173,0.038675876885,0.00120095758577,0.00120095758036,5.41264776055e-12
0.614444444444,0.66840135863,0.0394827704322,0.00106693396743,0.00106693399381,-2.63835420525e-11
0.614444444444,0.678419491087,0.0403025326764,0.000939532470677,0.000939532484195,-1.35177921374e-11
0.614444444444,0.688437623544,0.0411356425112,0.000819732796919,0.000819732811128,-1.42082860234e-11
0.614444444444,0.698455756001,0.041982600002,0.000708320434667,0.000708320472295,-3.76284279343e-11
0.614444444444,0.708473888458,0.0428439276322,0.000605874728096,0.000605874749784,-2.16878845612e-11
0.614444444444,0.718492020915,0.0437201716373,0.000512763715099,0.000512763756294,-4.11948183898e-11
0.614444444444,0.728510153372,0.0446119034331,0.00042914597792,0.000429145999624,-2.1703914924e-11
0.614444444444,0.738528285829,0.0455197211468,0.000354979421899,0.000354979451911,-3.0012537594e-11
0.614444444444,0.748546418286,0.0464442512598,0.000290036552344,0.000290036579839,-2.74944765306e-11
0.614444444444,0.758564550743,0.0473861503717,0.000233925487175,0.000233925514945,-2.77697459212e-11
0.614444444444,0.768582683199,0.0483461070955,0.000186115638665,0.000186115681063,-4.2398720819e-11
0.614444444444,0.778600815656,0.049324844097,0.000145966752851,0.00014596678238,-2.95288927858e-11
0.614444444444,0.788618948113,0.0503231202898,0.000112759828766,0.000112759863688,-3.49216315587e-11
0.614444444444,0.79863708057,0.051341733201,8.57283596195e-05,8.57283893091e-05,-2.96895435754e-11
0.614444444444,0.808655213027,0.0523815215234,6.40883756481e-05,6.40884172782e-05,-4.16301509324e-11
0.614444444444,0.818673345484,0.053443367871,4.70658924334e-05,4.70659205881e-05,-2.81547246454e-11
0.614444444444,0.828691477941,0.0545282017572,3.39206062544e-05,3.39206214217e-05,-1.51672498346e-11
0.614444444444,0.838709610398,0.0556370028172,2.39649758371e-05,2.39649729584e-05,2.87872178352e-12
0.614444444444,0.848727742855,0.0567708042987,1.6578198675e-05,1.65782199082e-05,-2.12331964077e-11
0.614444444444,0.858745875312,0.0579306968464,1.12149542431e-05,1.12149725588e-05,-1.83157217691e-11
0.614444444444,0.868764007769,0.0591178326101,7.40916009101e-06,7.40915403727e-06,6.0537443114e-12
0.614444444444,0.878782140225,0.0603334297102,4.77329412107e-06,4.77332417711e-06,-3.00560392547e-11
0.614444444444,0.888800272682,0.0615787770949,2.99407262871e-06,2.99408224903e-06,-9.62031105819e-12
0.614444444444,0.898818405139,0.062855239833,1.82542883587e-06,1.82544795958e-06,-1.91237164993e-11
0.614444444444,0.908836537596,0.0641642648861,1.07976794173e-06,1.07976171398e-06,6.2277481349e-12
0.614444444444,0.918854670053,0.0655073874131,6.18442519418e-07,6.18441006851e-07,1.51256719823e-12
0.614444444444,0.92887280251,0.0668862376641,3.42248313023e-07,3.42256437689e-07,-8.12466543695e-12
0.614444444444,0.938890934967,0.0683025485305,1.82577980512e-07,1.82552890154e-07,2.50903581765e-11
0.614444444444,0.948909067424,0.0697581638243,9.36539734653e-08,9.36544340233e-08,-4.6055802401e-13
0.614444444444,0.958927199881,0.0712550473698,4.60671778502e-08,4.60604087753e-08,6.76907488395e-12
0.614444444444,0.968945332338,0.0727952930038,2.1664336991e-08,2.16686306051e-08,-4.29361407539e-12
0.614444444444,0.978963464795,0.074381135591,9.70931668398e-09,9.72026476908e-09,-1.09480851034e-11
0.614444444444,0.988981597252,0.0760149631763,4.13238887553e-09,4.14262757214e-09,-1.02386966093e-11
0.614444444444,0.998999729708,0.0776993304159,1.66353042452e-09,1.66535563811e-09,-1.82521359138e-12
0.614444444444,1.00901786217,0.079436973443,6.31023011621e-10,6.41481260688e-10,-1.04582490671e-11
0.614444444444,1.01903599462,0.0812308263549,2.24265050974e-10,2.2314773575e-10,1.11731522472e-12
0.614444444444,1.02905412708,0.0830840395274,7.43849426499e-11,7.55511475863e-11,-1.16620493644e-12
0.614444444444,1.03907225954,0.085,2.28983498829e-11,2.21638241614e-11,7.34525721496e-13
0.713333333333,-0.463647609001,-0.025,3.97696210691e-08,3.97598302292e-08,9.79083994483e-12
0.713333333333,-0.453629476544,-0.0243769666932,5.25020997345e-08,5.25040039045e-08,-1.90417008785e-12
0.713333333333,-0.443611344087,-0.0237599900872,6.88873212255e-08,6.88866046576e-08,7.16567947678e-13
0.713333333333,-0.43359321163,-0.0231488602184,8.98506508128e-08,8.98469995299e-08,3.65128292247e-12
0.713333333333,-0.423575079173,-0.0225433734096,1.16520645771e-07,1.16522635459e-07,-1.98968747843e-12
0.713333333333,-0.413556946716,-0.0219433319732,1.50265737366e-07,1.50262398009e-07,3.3393571472e-12
0.713333333333,-0.403538814259,-0.0213485439287,1.92737230964e-07,1.9273814212e-07,-9.11155829865e-13
0.713333333333,-0.393520681802,-0.0207588227338,2.45917401084e-07,2.4592419267e-07,-6.79158599822e-12
0.713333333333,-0.383502549346,-0.0201739870282,3.12174857852e-07,3.12177253872e-07,-2.39601991508e-12
0.713333333333,-0.373484416889,-0.0195938603902,3.94326313236e-07,3.9431152335e-07,1.47898858971e-11
0.713333333333,-0.363466284432,-0.0190182711034,4.95705775232e-07,4.95705774014e-07,1.21796900365e-15
0.713333333333,-0.353448151975,-0.0184470519352,6.20242591882e-07,6.20241747696e-07,8.44186087624e-13
0.713333333333,-0.343430019518,-0.0178800399241,7.725468733e-07,7.72555956666e-07,-9.08336556631e-12
0.713333333333,-0.333411887061,-0.0173170761779,9.58005258137e-07,9.58013512627e-07,-8.25448931874e-12
0.713333333333,-0.323393754604,-0.0167580056787,1.18288528658e-06,1.18287483054e-06,1.04560463181e-11
0.713333333333,-0.313375622147,-0.0162026770985,1.4544498443e-06,1.45444523345e-06,4.61085367495e-12
0.713333333333,-0.30335748969,-0.0156509426205,1.78108226069e-06,1.78108421288e-06,-1.95218885011e-12
0.713333333333,-0.293339357233,-0.0151026577694,2.1724214264e-06,2.17241978216e-06,1.64424805363e-12
0.713333333333,-0.283321224776,-0.0145576812471,2.63950758844e-06,2.63950555641e-06,2.03202566103e-12
0.713333333333,-0.273303092319,-0.0140158747764,3.19493916866e-06,3.19495370955e-06,-1.45408894221e-11
0.713333333333,-0.263284959863,-0.0134771029497,3.85303983491e-06,3.85305503738e-06,-1.52024728814e-11
0.713333333333,-0.253266827406,-0.0129412330837,4.63003584521e-06,4.63003217046e-06,3.6747496e-12
0.713333333333,-0.243248694949,-0.0124081350797,5.54424354291e-06,5.54423672909e-06,6.81382779349e-12
0.713333333333,-0.233230562492,-0.0118776812888,6.61626594169e-06,6.61627014694e-06,-4.2052438412e-12
0.713333333333,-0.223212430035,-0.0113497463819,7.86919775595e-06,7.86920085968e-06,-3.10373675681e-12
0.713333333333,-0.213194297578,-0.0108242072238,9.32883796287e-06,9.32883144711e-06,6.51576046536e-12
0.713333333333,-0.203176165121,-0.0103009427524,1.1023908446e-05,1.10239089307e-05,-4.84693153804e-13
0.713333333333,-0.193158032664,-0.00977983386053,1.29862768188e-05,1.29862693113e-05,7.5074274427e-12
0.713333333333,-0.183139900207,-0.00926076328247,1.52511823274e-05,1.52511897669e-05,-7.43945760403e-12
0.713333333333,-0.17312176775,-0.00874361548341,1.78574614515e-05,1.78574569617e-05,4.4898510738e-12
0.713333333333,-0.163103635293,-0.00822827655213,2.08477724418e-05,2.08477691303e-05,3.31150651198e-12
0.713333333333,-0.153085502837,-0.00771463409674,2.4268813439e-05,2.42688092125e-05,4.22648852697e-12
0.713333333333,-0.14306737038,-0.00720257714313,2.81715336169e-05,2.81715310232e-05,2.59375199541e-12
0.713333333333,-0.133049237923,-0.00669199603594,3.2611331282e-05,3.26113347864e-05,-3.5043348838e-12
0.713333333333,-0.123031105466,-0.00618278234193,3.76482368159e-05,3.76482354315e-05,1.38447565722e-12
0.713333333333,-0.113012973009,-0.00567482875553,4.33470748466e-05,4.33470792999e-05,-4.45320916373e-12
0.713333333333,-0.102994840552,-0.00516802900634,4.97776012027e-05,4.97776133639e-05,-1.21611863104e-11
0.713333333333,-0.092976708095,-0.00466227776851,5.7014609693e-05,5.7014609177e-05,5.16033593081e-13
0.713333333333,-0.0829585756381,-0.00415747057172,6.51380027635e-05,6.51380039754e-05,-1.21194338744e-12
0.713333333333,-0.0729404431812,-0.00365350371365,7.42328202703e-05,7.42328194763e-05,7.93927545776e-13
0.713333333333,-0.0629223107243,-0.00315027417389,8.43892201965e-05,8.43892247094e-05,-4.51285197905e-12
0.713333333333,-0.0529041782674,-0.00264767952885,9.57024042731e-05,9.5702422535e-05,-1.82619025154e-11
0.713333333333,-0.0428860458105,-0.00214561786788,0.000108272482385,0.000108272495558,-1.31721479427e-11
0.713333333333,-0.0328679133536,-0.00164398771014,0.000122204268043,0.000122204277641,-9.59732545714e-12
0.713333333333,-0.0228497808966,-0.0011426879223,0.000137606998156,0.000137607011679,-1.35225402653e-11
0.713333333333,-0.0128316484397,-0.000641617636745,0.000154593969332,0.000154593979501,-1.01688695442e-11
0.713333333333,-0.00281351598282,-0.000140676170333,0.000173282084253,0.000173282098703,-1.44499560429e-11
0.713333333333,0.00720461647409,0.000360237056607,0.000193791300143,0.000193791313022,-1.28793236384e-11
0.713333333333,0.017222748931,0.000861222601068,0.000216243972838,0.000216243993541,-2.07030927232e-11
0.713333333333,0.0272408813879,0.00136238107812,0.00024076408989,0.00024076410844,-1.8549904451e-11
0.713333333333,0.0372590138448,0.00186381324178,0.000267476386774,0.000267476395399,-8.62547847817e-12
0.713333333333,0.0472771463017,0.00236562006609,0.000296505340419,0.000296505364839,-2.44195118228e-11
0.713333333333,0.0572952787587,0.00286790282662,0.000327974036165,0.000327974046072,-9.90674691803e-12
0.713333333333,0.0673134112156,0.00337076318243,0.000362002904047,0.000362002918545,-1.44976248346e-11
0.713333333333,0.0773315436725,0.0038743032587,0.00039870832292,0.000398708346515,-2.35953705576e-11
0.713333333333,0.0873496761294,0.00437862573024,0.000438201091084,0.000438201112783,-2.16993087452e-11
0.713333333333,0.0973678085863,0.00488383390582,0.000480584764699,0.000480584782913,-1.82141199367e-11
0.713333333333,0.107385941043,0.0053900318137,0.000525953867041,0.000525953887433,-2.03923124047e-11
0.713333333333,0.1174040735,0.00589732428833,0.000574391973449,0.000574391989122,-1.56737044133e-11
0.713333333333,0.127422205957,0.00640581705854,0.000625969680226,0.000625969703926,-2.36995260656e-11
0.713333333333,0.137440338414,0.00691561683719,0.000680742467242,0.000680742496144,-2.89015538932e-11
0.713333333333,0.147458470871,0.00742683141263,0.000738748468013,0.000738748493163,-2.51496438692e-11
0.713333333333,0.157476603328,0.00793956974201,0.000800006164027,0.000800006182534,-1.85065700828e-11
0.713333333333,0.167494735785,0.0084539420467,0.000864512023158,0.000864512043061,-1.99031874966e-11
0.713333333333,0.177512868242,0.0089700599099,0.000932238106294,0.00093223813339,-2.70967177732e-11
0.713333333333,0.187531000699,0.0094880363768,0.00100312966962,0.00100312969838,-2.87613301231e-11
0.713333333333,0.197549133155,0.0100079860572,0.00107710279436,0.00107710281769,-2.33259783017e-11
